path	review_signals	signals_count
apps/backend/src/routes/v1/openai.test.ts	"8:vi.fn(async () => ({ content: ""from bedrock"" })), | 10:const mockChatStream = vi.hoisted(() => vi.fn()) | 17:return vi.fn(MockChatBedrockConverse) | 20:const mockBedrockSend = vi.hoisted(() => vi.fn()) | 22:vi.mock(""@langchain/aws"", () => ({ | 26:vi.mock(""@aws-sdk/client-bedrock-runtime"", () => {"	6
apps/backend/src/routes/v1/org-atlassian-oauth.test.ts	"6:const getActiveMemberRoleMock = vi.hoisted(() => vi.fn()) | 8:vi.mock(""../../auth/config.js"", () => ({ | 17:select: vi.fn(() => ({ | 18:from: vi.fn(() => ({ | 19:where: vi.fn(() => ({ | 20:limit: vi.fn(() => Promise.resolve(limitResult.value)), | 26:vi.mock(""../../db/client.js"", () => ({ | 30:getSystemDb: vi.fn(() => selectChain()), | 31:getOrgDb: vi.fn(() => selectChain()), | 32:withOrgDbContext: vi.fn(async (_orgId: string, fn: () => unknown) => fn()),"	13
apps/backend/src/routes/v1/repositories.test.ts	"4:const createRepositoryMock = vi.hoisted(() => vi.fn()) | 5:const getRepositoryMock = vi.hoisted(() => vi.fn()) | 7:vi.fn().mockResolvedValue(undefined), | 10:vi.fn().mockResolvedValue({ jobId: ""run_1"", status: ""queued"" }), | 13:vi.mock(""../../models/repositories.js"", async (importOriginal) => { | 23:vi.mock(""../../openworkflow/enqueue-repository-ingestion.js"", () => ({ | 27:vi.mock(""../../openworkflow/enqueue-repository-deletion.js"", () => ({ | 66:error: vi.fn(), | 67:info: vi.fn(), | 68:warn: vi.fn(),"	42
apps/backend/src/routes/v1/workspace-activity-routes.test.ts	"5:const getWorkspaceBySlugMock = vi.hoisted(() => vi.fn()) | 6:const getWorkspaceCommitProjectionMock = vi.hoisted(() => vi.fn()) | 7:const listWorkspaceCommitDayCountsMock = vi.hoisted(() => vi.fn()) | 8:const listWorkspaceRepositoryCommitsMock = vi.hoisted(() => vi.fn()) | 9:const enqueueWorkspaceCommitProjectionMock = vi.hoisted(() => vi.fn()) | 11:vi.mock(""../../models/workspaces.js"", () => ({ | 15:vi.mock(""../../models/workspace-commits.js"", () => ({ | 21:vi.mock(""../../openworkflow/enqueue-workspace-commit-projection.js"", () => ({ | 34:error: vi.fn(), | 35:info: vi.fn(),"	12
apps/backend/src/routes/v1/workspace-chat-openai.test.ts	"221:const fetchMock = vi.fn(async (input: RequestInfo | URL) => { | 232:vi.stubGlobal(""fetch"", fetchMock)"	2
apps/backend/src/routes/v1/workspaces.test.ts	5:const listWorkspacesMock = vi.hoisted(() => vi.fn()) | 6:const createWorkspaceMock = vi.hoisted(() => vi.fn()) | 7:const getWorkspaceBySlugMock = vi.hoisted(() => vi.fn()) | 8:const updateWorkspaceMock = vi.hoisted(() => vi.fn()) | 9:const touchLastUsedWorkspaceMock = vi.hoisted(() => vi.fn()) | 10:const listLinkedRepositoriesMock = vi.hoisted(() => vi.fn()) | 11:const listWorkspaceKnowledgeFilesMock = vi.hoisted(() => vi.fn()) | 12:const listWorkspaceKnowledgeUnitsMock = vi.hoisted(() => vi.fn()) | 13:const persistHydrateRetryMock = vi.hoisted(() => vi.fn()) | 14:const deleteWorkspaceMock = vi.hoisted(() => vi.fn())	37
apps/backend/src/routes/webhooks/atlassian/atlassian.test.ts	"6:const jwtVerifyMock = vi.hoisted(() => vi.fn()) | 7:const createRemoteJwkSetMock = vi.hoisted(() => vi.fn()) | 9:vi.mock(""jose"", () => ({ | 14:const getForgeInstallationByForgeInstallationIdMock = vi.hoisted(() => vi.fn()) | 16:vi.fn(), | 18:const upsertForgeInstallationFromEventMock = vi.hoisted(() => vi.fn()) | 19:const updateForgeAppSystemTokenByInstallationIdMock = vi.hoisted(() => vi.fn()) | 20:const getConfluenceSyncTargetByConnectionIdMock = vi.hoisted(() => vi.fn()) | 22:vi.fn(), | 24:const loadConfluenceScopeFromRepoMock = vi.hoisted(() => vi.fn())"	25
apps/backend/src/routes/webhooks/github/github-confluence-push.test.ts	"3:const enqueueMock = vi.hoisted(() => vi.fn().mockResolvedValue(undefined)) | 5:vi.fn().mockResolvedValue({ | 9:const compareCommitsTouchesPathMock = vi.hoisted(() => vi.fn()) | 11:vi.mock(""../../../config/env.js"", () => ({ | 15:vi.mock(""../../../db/client.js"", () => ({ | 23:vi.mock(""../../../models/confluence-sync-target.js"", () => ({ | 24:listConfluenceSyncTargetsWithRepoByRepositoryId: vi.fn(), | 27:vi.mock(""../../../models/github-installation.js"", () => ({ | 28:listInstallationsByGithubInstallationId: vi.fn(), | 31:vi.mock(""../../../models/repositories.js"", () => ({"	25
apps/backend/src/routes/webhooks/github/github-linear-push.test.ts	5:compareCommits: vi.fn(), | 6:findRepository: vi.fn(), | 7:getConnection: vi.fn(), | 8:listInstallations: vi.fn(), | 9:listTargets: vi.fn(), | 10:loadConfig: vi.fn(), | 11:markInitialSync: vi.fn(), | 12:reset: vi.fn(), | 13:runWorkflow: vi.fn(), | 14:transitionState: vi.fn(),	26
apps/backend/src/routes/webhooks/github/github-notion-push.test.ts	"3:const enqueueMock = vi.hoisted(() => vi.fn()) | 4:const loadScopeMock = vi.hoisted(() => vi.fn()) | 5:const resetMock = vi.hoisted(() => vi.fn()) | 7:vi.mock(""../../../config/env.js"", () => ({ | 10:vi.mock(""../../../db/client.js"", () => ({ | 17:vi.mock(""../../../models/github-installation.js"", () => ({ | 18:listInstallationsByGithubInstallationId: vi.fn(), | 20:vi.mock(""../../../models/notion-connector.js"", () => ({ | 21:listNotionBindingsWithRepoByRepositoryId: vi.fn(), | 24:vi.mock(""../../../models/repositories.js"", () => ({"	20
apps/backend/src/routes/webhooks/github/github-workspace-tip.test.ts	"3:const listOrgWorkspacesMock = vi.hoisted(() => vi.fn()) | 4:const persistResolvedDesiredShaMock = vi.hoisted(() => vi.fn()) | 5:const getInstallationOctokitForOrgMock = vi.hoisted(() => vi.fn()) | 7:vi.fn(async (_orgId: string, fn: () => unknown) => fn()), | 9:const assertNotInOrgDbContextMock = vi.hoisted(() => vi.fn()) | 11:vi.mock(""../../../db/client.js"", () => ({ | 16:vi.mock(""../../../models/workspaces.js"", () => ({ | 19:listOrgLinkedRepositories: vi.fn().mockResolvedValue([]), | 20:persistLinkedDesiredSha: vi.fn(), | 23:vi.mock(""../../../models/github-installation.js"", () => ({"	19
apps/backend/src/routes/webhooks/github/github.test.ts	"8:vi.fn().mockResolvedValue({ workflowRun: { id: ""wr_1"" } }), | 12:vi.fn().mockResolvedValue(undefined), | 15:vi.mock(""../../../db/client.js"", () => ({ | 23:withOrgDbContext: vi.fn((_orgId: string, fn: () => unknown) => fn()), | 24:getOrgDb: vi.fn(), | 25:getSystemDb: vi.fn(), | 28:vi.mock(""../../../models/github-installation.js"", () => ({ | 29:listInstallationsByGithubInstallationId: vi.fn(), | 30:getGithubConnectionRowByConnectionId: vi.fn(), | 31:registerInstallationOnConnection: vi.fn(),"	38
apps/backend/src/routes/webhooks/linear/linear.test.ts	"12:listConnections: vi.fn(), | 13:getSyncTarget: vi.fn(), | 14:recordRevocation: vi.fn(), | 15:runWorkflow: vi.fn(), | 18:vi.mock(""../../../models/linear-connector.js"", () => ({ | 23:vi.mock(""../../../openworkflow/client.js"", () => ({ | 26:vi.mock(""../../../openworkflow/workflows/linear-sync-entity.js"", () => ({ | 43:error: vi.fn(), | 44:info: vi.fn(), | 45:warn: vi.fn(),"	12
apps/backend/src/routes/webhooks/notion/notion.test.ts	"10:const connectionsMock = vi.hoisted(() => vi.fn()) | 11:const runWorkflowMock = vi.hoisted(() => vi.fn().mockResolvedValue(undefined)) | 18:vi.mock(""../../../db/client.js"", () => ({ | 25:vi.mock(""../../../models/notion-connector.js"", () => ({ | 28:vi.mock(""../../../openworkflow/client.js"", () => ({ | 31:vi.mock(""../../../openworkflow/workflows/notion-sync-entity.js"", () => ({"	6
apps/backend/src/routes/webhooks/slack/slack.test.ts	"5:const getConnectionMock = vi.hoisted(() => vi.fn()) | 6:const getTargetMock = vi.hoisted(() => vi.fn()) | 7:const revokeMock = vi.hoisted(() => vi.fn()) | 8:const runWorkflowMock = vi.hoisted(() => vi.fn()) | 9:const verifySignatureMock = vi.hoisted(() => vi.fn()) | 10:const postStatusMock = vi.hoisted(() => vi.fn()) | 11:const logInfoMock = vi.hoisted(() => vi.fn()) | 13:vi.mock(""../../../models/slack-connector.js"", () => ({ | 18:vi.mock(""../../../observability/logger.js"", () => ({ | 20:error: vi.fn(),"	16
apps/backend/src/services/confluence/config-yaml.test.ts		0
apps/backend/src/services/confluence/forge-confluence-webhook.test.ts	"3:const resetMock = vi.hoisted(() => vi.fn().mockResolvedValue(undefined)) | 4:const runWorkflowMock = vi.hoisted(() => vi.fn()) | 6:vi.mock(""../../db/client.js"", () => ({ | 14:vi.mock(""../../models/confluence-sync-target.js"", () => ({ | 15:getConfluenceSyncTargetWithRepoByConnectionId: vi.fn(), | 18:vi.mock(""../../openworkflow/client.js"", () => ({ | 23:vi.mock(""./config-from-repo.js"", () => ({ | 24:loadConfluenceScopeFromRepo: vi.fn(), | 27:vi.mock(""./confluence-setup-reset.js"", () => ({ | 43:vi.mocked(getConfluenceSyncTargetWithRepoByConnectionId).mockResolvedValue({"	13
apps/backend/src/services/confluence/github-push-config-sync.test.ts		0
apps/backend/src/services/confluence/sync.test.ts		0
apps/backend/src/services/git/clone-tree.test.ts		0
apps/backend/src/services/github/installation-write-client.test.ts	"5:getInstallationOctokitForOrgMock: vi.fn(), | 7:const compareCommitsMock = vi.hoisted(() => vi.fn()) | 9:vi.mock(""../../models/github-installation.js"", () => ({ | 30:const getRef = vi.fn(async ({ ref }: { ref: string }) => { | 38:const createOrUpdateFileContents = vi.fn(async () => { | 42:const createRef = vi.fn(async () => ({ data: {} })) | 43:const pullsCreate = vi.fn(async () => ({ | 56:getCommit: vi.fn(async () => ({ | 60:createBlob: vi.fn(async () => ({ data: { sha: ""blob"" } })), | 61:createTree: vi.fn(async () => ({ data: { sha: ""tree"" } })),"	27
apps/backend/src/services/linear/client-discovery.test.ts	"8:teams: vi.fn(), | 9:projects: vi.fn(), | 10:documents: vi.fn(), | 11:initiatives: vi.fn(), | 15:vi.mock(""@linear/sdk"", () => ({ | 28:fetchNext: vi.fn(), | 70:teams: vi.fn().mockResolvedValue(page([team])),"	7
apps/backend/src/services/linear/client.test.ts	"65:vi.stubGlobal(""fetch"", fetchMock) | 110:const onTokenRefresh = vi.fn().mockResolvedValue({"	2
apps/backend/src/services/linear/config-yaml.test.ts		0
apps/backend/src/services/linear/converter.test.ts		0
apps/backend/src/services/linear/incremental.test.ts	"10:initiative: vi.fn(), | 11:issue: vi.fn(), | 12:team: vi.fn(), | 15:vi.mock(""@linear/sdk"", () => ({ | 27:fetchNext: vi.fn(), | 101:labels: vi.fn().mockResolvedValue(page([])), | 102:comments: vi.fn().mockResolvedValue(page([])), | 103:attachments: vi.fn().mockResolvedValue(page([])), | 104:needs: vi.fn().mockResolvedValue(page([])), | 215:projects: vi.fn().mockResolvedValue(page([{ id: ""project-1"" }])),"	12
apps/backend/src/services/linear/oauth-state.test.ts		0
apps/backend/src/services/linear/sync.test.ts	"11:closePullRequest: vi.fn(), | 12:commitFiles: vi.fn(), | 13:createPullRequestWithFiles: vi.fn(), | 14:getFileContent: vi.fn(), | 15:getPullRequestHeadBranch: vi.fn(), | 16:listFilesInTree: vi.fn(), | 19:buildLinearMirror: vi.fn(), | 22:withLinearBindingSnapshot: vi.fn( | 27:vi.mock(""../../models/linear-connector.js"", () => model) | 28:vi.mock(""../github/installation-write-client.js"", async (importOriginal) => {"	11
apps/backend/src/services/notion/client.test.ts	"43:vi.stubGlobal(""fetch"", fetchMock) | 44:const onTokenRefresh = vi.fn().mockResolvedValue(undefined) | 105:vi.stubGlobal(""fetch"", fetchMock) | 136:vi.stubGlobal(""fetch"", fetchMock)"	4
apps/backend/src/services/notion/config-yaml.test.ts		0
apps/backend/src/services/notion/converter.test.ts		0
apps/backend/src/services/notion/incremental.test.ts	"4:retrieveNotionPage: vi.fn(), | 5:listNotionBlockChildren: vi.fn(), | 6:queryNotionDatabase: vi.fn(), | 14:vi.mock(""./client.js"", () => ({"	4
apps/backend/src/services/notion/sync.test.ts		0
apps/backend/src/services/slack/client.test.ts	48:vi.stubGlobal( | 50:vi.fn<typeof fetch>().mockResolvedValue( | 75:vi.stubGlobal( | 77:vi.fn<typeof fetch>().mockResolvedValue( | 97:vi.stubGlobal( | 99:vi.fn<typeof fetch>().mockResolvedValue(	6
apps/backend/src/services/slack/converter.test.ts		0
apps/backend/src/services/slack/mention-agent.test.ts	"3:const captureSlackThreadMock = vi.hoisted(() => vi.fn()) | 4:const getModelMock = vi.hoisted(() => vi.fn()) | 5:const createAgentMock = vi.hoisted(() => vi.fn()) | 7:vi.mock(""../../graphs/createAgent.js"", () => ({ | 10:vi.mock(""../../retrieval/services/modelProvider.js"", () => ({ | 13:vi.mock(""../../observability/logger.js"", () => ({ | 14:getLogger: () => ({ error: vi.fn(), info: vi.fn(), warn: vi.fn() }), | 16:vi.mock(""./sync.js"", () => ({"	8
apps/backend/src/services/slack/sync.test.ts	"3:const limitMock = vi.hoisted(() => vi.fn()) | 4:const whereMock = vi.hoisted(() => vi.fn(() => ({ limit: limitMock }))) | 5:const fromMock = vi.hoisted(() => vi.fn(() => ({ where: whereMock }))) | 6:const selectMock = vi.hoisted(() => vi.fn(() => ({ from: fromMock }))) | 7:const getOrgDbMock = vi.hoisted(() => vi.fn(() => ({ select: selectMock }))) | 8:const listRepliesMock = vi.hoisted(() => vi.fn()) | 9:const commitFilesMock = vi.hoisted(() => vi.fn()) | 11:vi.mock(""../../db/client.js"", () => ({ | 19:vi.mock(""../github/installation-write-client.js"", () => ({ | 23:vi.fn(async ({ channelId }: { channelId: string }) => ({"	14
apps/backend/src/services/slack/verify-signature.test.ts		0
apps/backend/src/tools/getFile.test.ts	"3:const getRepositoryForOrg = vi.hoisted(() => vi.fn()) | 4:const fetchCheckoutFileBytes = vi.hoisted(() => vi.fn()) | 5:const requireCurrentOrgId = vi.hoisted(() => vi.fn(() => ""org_1"")) | 7:vi.mock(""../auth/context.js"", () => ({ | 11:vi.mock(""../models/repositories.js"", () => ({ | 15:vi.mock(""../domain/codeIngestion/codesearchClient.js"", () => ({"	6
apps/backend/src/tools/structuralSearch.test.ts	"3:const requireCurrentOrgIdMock = vi.hoisted(() => vi.fn()) | 4:const signUpstreamJwtMock = vi.hoisted(() => vi.fn()) | 5:const parseEnvMock = vi.hoisted(() => vi.fn()) | 6:const getRepositoryForOrgMock = vi.hoisted(() => vi.fn()) | 8:vi.fn((run: () => Promise<Response>) => run()), | 11:vi.mock(""../auth/context.js"", () => ({ | 14:vi.mock(""../auth/upstreamJwt.js"", () => ({ | 17:vi.mock(""../config/env.js"", () => ({ | 20:vi.mock(""../lib/withTransientHttpRetry.js"", () => ({ | 23:vi.mock(""../models/repositories.js"", () => ({"	12
apps/backend/src/tools/zoektSymbolQuery.test.ts		0
apps/codesearch/src/auth/jwt.test.ts		0
apps/codesearch/src/config/paths.test.ts		0
apps/codesearch/src/db/client.org-context.test.ts	11:const execute = vi.fn().mockResolvedValue(undefined) | 12:const transaction = vi.fn(	2
apps/codesearch/src/db/transient.test.ts	48:query: vi.fn(async () => {	1
apps/codesearch/src/domain/graph/executeGraphPrimitive.test.ts	"9:vi.mock(""node:fs/promises"", async (importOriginal) => { | 13:readFile: vi.fn(actual.readFile), | 14:stat: vi.fn(actual.stat), | 401:vi.mocked(readFile).mockClear() | 435:vi.mocked(stat).mockImplementationOnce(async () => { | 442:vi.mocked(readFile).mockClear()"	6
apps/codesearch/src/domain/graph/scipProto.test.ts		0
apps/codesearch/src/domain/indexing/detectLanguages.test.ts		0
apps/codesearch/src/domain/indexing/heartbeat.test.ts	"38:// (avoids needing vi.useFakeTimers which conflicts with vi.stubGlobal(""Bun"")). | 41:vi.stubGlobal(""setInterval"", (fn: () => void, ms: number) => { | 45:vi.stubGlobal(""clearInterval"", vi.fn()) | 47:vi.stubGlobal(""Bun"", { | 48:spawn: vi.fn().mockImplementation((argv: string[]) => { | 95:const clearIntervalSpy = vi.fn((id: ReturnType<typeof setInterval>) => { | 101:vi.stubGlobal(""setInterval"", (fn: () => void, ms: number) => { | 106:vi.stubGlobal(""clearInterval"", clearIntervalSpy) | 108:vi.stubGlobal(""Bun"", { | 109:spawn: vi.fn().mockImplementation((argv: string[]) => {"	10
apps/codesearch/src/domain/indexing/indexConcurrency.test.ts		0
apps/codesearch/src/domain/indexing/indexerChildEnv.test.ts		0
apps/codesearch/src/domain/indexing/memoryFitError.test.ts		0
apps/codesearch/src/domain/indexing/scipIndexers.test.ts	"1:import { existsSync, mkdirSync, readFileSync, writeFileSync } from ""node:fs"" | 84:const spawn = vi.fn((argv: string[]) => { | 93:vi.stubGlobal(""Bun"", { spawn }) | 125:expect(readFileSync(goShard, ""utf8"")).toBe(""index-0"") | 126:expect(readFileSync(typescriptShard, ""utf8"")).toBe(""index-1"") | 138:const spawn = vi.fn((argv: string[]) => { | 147:vi.stubGlobal(""Bun"", { spawn }) | 189:const spawn = vi.fn((argv: string[]) => { | 200:vi.stubGlobal(""Bun"", { spawn }) | 224:expect(readFileSync(firstShard, ""utf8"")).toBe(""index-0"")"	17
apps/codesearch/src/domain/indexing/scipTouchedLanguages.test.ts		0
apps/codesearch/src/domain/indexing/service.test.ts		0
apps/codesearch/src/domain/indexing/streamTail.test.ts		0
apps/codesearch/src/domain/indexingSteps.test.ts	"127:const updateSet = vi.fn().mockReturnThis() | 128:const updateWhere = vi.fn().mockResolvedValue(undefined) | 129:const update = vi.fn().mockReturnValue({ set: updateSet }) | 131:const execute = vi.fn().mockResolvedValue(undefined) | 136:transaction: vi.fn(async (fn: (inner: typeof tx) => Promise<unknown>) => | 203:const update = vi.fn().mockReturnValue({ | 204:set: vi.fn().mockReturnValue({ | 205:where: vi.fn().mockRejectedValue(new Error(""DB error"")), | 210:transaction: vi.fn(async (fn: (tx: { update: typeof update; execute: ReturnType<typeof vi.fn> }) => Promise<unknown>) => | 211:fn({ update, execute: vi.fn() }),"	10
apps/codesearch/src/domain/repositories/globFiles.test.ts		0
apps/codesearch/src/domain/repositories/paths.test.ts		0
apps/codesearch/src/domain/repositories/purge.test.ts	"14:vi.mock(""../../config/paths.js"", () => ({"	1
apps/codesearch/src/domain/repositories/resolveRef.test.ts	"14:const spawnMock = vi.fn() | 17:vi.stubGlobal(""Bun"", {"	2
apps/codesearch/src/domain/repositories/service.test.ts	6:const limit = vi.fn().mockResolvedValue(rows) | 7:const where = vi.fn().mockReturnValue({ limit }) | 8:const from = vi.fn().mockReturnValue({ where }) | 9:const select = vi.fn().mockReturnValue({ from }) | 10:const execute = vi.fn().mockResolvedValue(undefined)	5
apps/codesearch/src/domain/search/structuralSearch.test.ts	"68:vi.stubGlobal(""Bun"", { | 69:spawn: vi.fn(() => ({"	2
apps/codesearch/src/domain/zoekt/pinManager.test.ts		0
apps/codesearch/src/domain/zoekt/shardPrefix.test.ts		0
apps/codesearch/src/domain/zoekt/warmup.integration.test.ts	21:describe.skipIf(!hasZoekt)(	1
apps/codesearch/src/domain/zoekt/warmup.test.ts	22:const sleepFn = vi.fn(async () => {}) | 63:const fetchFn = vi.fn().mockResolvedValue( | 80:const fetchFn = vi.fn()	3
apps/codesearch/src/observability/http-wide-event-message.test.ts		0
apps/codesearch/src/routes/graph.test.ts	"5:vi.mock(""../config/paths.js"", () => ({ | 12:executeScipGraphQueryMock: vi.fn(), | 13:getAccessibleRepositoryMock: vi.fn(), | 17:vi.mock(""../domain/graph/executeGraphPrimitive.js"", () => ({ | 21:vi.mock(""../domain/repositories/service.js"", () => ({ | 28:const limit = vi.fn().mockResolvedValue([{ id: ""checkout_1"" }]) | 29:const where = vi.fn().mockReturnValue({ limit }) | 30:const from = vi.fn().mockReturnValue({ where }) | 31:const select = vi.fn().mockReturnValue({ from })"	9
apps/codesearch/src/routes/indexPhases.test.ts	"10:getAccessibleRepositoryMock: vi.fn(), | 11:getIndexableRepositoryMock: vi.fn(), | 12:phaseCloneCheckoutMock: vi.fn(), | 15:vi.mock(""../domain/indexing/indexConcurrency.js"", () => ({ | 22:vi.mock(""../domain/indexing/phases.js"", () => ({ | 24:phaseDetectLanguages: vi.fn(), | 25:phaseMarkCheckoutIndexed: vi.fn(), | 26:phaseMergeScip: vi.fn(), | 27:phaseScipLanguage: vi.fn(), | 28:phaseZoekt: vi.fn(),"	11
apps/codesearch/src/routes/indexPhases.zoekt.test.ts	"6:const phaseZoektMock = vi.hoisted(() => vi.fn()) | 7:const getAccessibleRepositoryMock = vi.hoisted(() => vi.fn()) | 8:const getIndexableRepositoryMock = vi.hoisted(() => vi.fn()) | 10:vi.mock(""../domain/indexing/phases.js"", async () => { | 20:vi.mock(""../domain/repositories/service.js"", () => ({ | 25:vi.mock(""../observability/logger.js"", () => ({ | 28:getLogger: () => ({ set: vi.fn(), info: vi.fn() }), | 29:flushWorkflowLog: vi.fn(),"	8
apps/codesearch/src/routes/repo.test.ts	"8:vi.mock(""../config/paths.js"", () => ({ | 18:getAccessibleRepositoryMock: vi.fn(), | 19:resolveRepositoryRefMock: vi.fn(), | 20:purgeRepositoryFromDiskMock: vi.fn(), | 23:vi.mock(""../domain/repositories/service.js"", () => ({ | 25:getIndexableRepository: vi.fn(), | 28:vi.mock(""../domain/repositories/resolveRef.js"", () => ({ | 32:vi.mock(""../domain/repositories/purge.js"", () => ({ | 468:it.skipIf(!hasBunGlob)( | 495:it.skipIf(!hasBunGlob)("	10
apps/codesearch/src/routes/search.test.ts	"8:pinReposMock: vi.fn(), | 9:waitUntilMock: vi.fn(), | 12:vi.mock(""../domain/zoekt/pinManager.js"", () => ({ | 16:vi.mock(""../domain/zoekt/warmup.js"", async () => { | 26:vi.mock(""../config/paths.js"", () => ({ | 37:db: { select: ReturnType<typeof vi.fn> }, | 58:const where = vi.fn().mockResolvedValue(rows) | 59:const innerJoin = vi.fn().mockReturnValue({ where }) | 60:const from = vi.fn().mockReturnValue({ innerJoin }) | 61:const select = vi.fn().mockReturnValue({ from })"	12
apps/codesearch/src/routes/structuralSearch.test.ts	"5:vi.mock(""../config/paths.js"", () => ({ | 15:getAccessibleRepositoryMock: vi.fn(), | 16:resolveStructuralSearchPathsMock: vi.fn(), | 17:runStructuralSearchMock: vi.fn(), | 20:vi.mock(""../domain/repositories/service.js"", () => ({ | 24:vi.mock(""../domain/search/structuralSearch.js"", () => ({"	6
apps/ui/src/components/SideNav/SideNav.stories.tsx		0
apps/ui/src/components/SideNav/sideNavLocation.test.ts		0
apps/ui/src/components/onboarding/McpConfigPrWizard.stories.tsx		0
apps/ui/src/components/onboarding/McpConfigPreviewDiff.stories.tsx		0
apps/ui/src/components/onboarding/McpOnboardingSlide.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingCreateOrgSlide.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingExternalInviteModal.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingGithubSlide.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingInviteSlide.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingJoinerDoneSlide.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingOverviewSlide.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingPageShell.stories.tsx		0
apps/ui/src/components/onboarding/OnboardingWelcomeSlide.stories.tsx		0
apps/ui/src/components/ui/Button.test.tsx	"16:vi.mock(""react-aria-components"", () => ({"	1
apps/ui/src/components/ui/InlineLoader.stories.tsx		0
apps/ui/src/components/ui/Skeleton.stories.tsx		0
apps/ui/src/features/auth/accept-invitation.test.ts	6:const acceptInvitation = vi.fn().mockResolvedValue(undefined) | 7:const redirect = vi.fn() | 17:const acceptInvitation = vi.fn().mockRejectedValue(error) | 18:const redirect = vi.fn()	4
apps/ui/src/features/chat/ConversationThread.stories.tsx		0
apps/ui/src/features/chat/ConversationThread.test.tsx	"2:import { renderToStaticMarkup } from ""react-dom/server"" | 12:return renderToStaticMarkup("	2
apps/ui/src/features/chat/conversation-thread-utils.test.ts		0
apps/ui/src/features/chat/insertConversationListItem.test.ts		0
apps/ui/src/features/connectors/EditScopeModal.stories.tsx		0
apps/ui/src/features/connectors/SpacePageTree.stories.tsx		0
apps/ui/src/features/connectors/components/AddConfluenceConnectorButton.stories.tsx		0
apps/ui/src/features/connectors/components/AddConnectorCatalogDialog.stories.tsx		0
apps/ui/src/features/connectors/components/AddGithubConnectorButton.stories.tsx		0
apps/ui/src/features/connectors/components/AddLinearConnectorButton.stories.tsx		0
apps/ui/src/features/connectors/components/AddNotionConnectorButton.stories.tsx		0
apps/ui/src/features/connectors/components/AddSlackConnectorButton.stories.tsx		0
apps/ui/src/features/connectors/components/AtlassianAccountClaimModalContent.stories.tsx		0
apps/ui/src/features/connectors/components/ConfluenceConnectionCard.stories.tsx		0
apps/ui/src/features/connectors/components/ConfluenceMark.stories.tsx		0
apps/ui/src/features/connectors/components/ConnectorContextRepositoryGuidance.test.ts		0
apps/ui/src/features/connectors/components/ConnectorListItem.stories.tsx		0
apps/ui/src/features/connectors/components/ConnectorSetupStepper.stories.tsx		0
apps/ui/src/features/connectors/components/ConnectorSetupStepper.test.tsx	"1:import { renderToStaticMarkup } from ""react-dom/server"" | 13:const markup = renderToStaticMarkup( | 23:const markup = renderToStaticMarkup("	3
apps/ui/src/features/connectors/components/ConnectorWorkspaceDestinationPicker.test.ts		0
apps/ui/src/features/connectors/components/ConnectorsEmptyState.stories.tsx		0
apps/ui/src/features/connectors/components/ConnectorsOAuthErrorBanner.stories.tsx		0
apps/ui/src/features/connectors/components/GitHubPrerequisiteStep.stories.tsx		0
apps/ui/src/features/connectors/components/GithubConnectionCard.stories.tsx		0
apps/ui/src/features/connectors/components/LinearConnectionCard.stories.tsx		0
apps/ui/src/features/connectors/components/LinearMark.stories.tsx		0
apps/ui/src/features/connectors/components/NotionConnectionCard.stories.tsx		0
apps/ui/src/features/connectors/components/NotionSetupDialog.stories.tsx		0
apps/ui/src/features/connectors/components/OrgAtlassianOauthPanel.stories.tsx		0
apps/ui/src/features/connectors/components/SlackConnectionCard.stories.tsx		0
apps/ui/src/features/connectors/components/SlackSetupDialog.stories.tsx		0
apps/ui/src/features/connectors/components/SlackSetupDialog.test.tsx	"35:const patchSlackConnectorConfigMock = vi.hoisted(() => vi.fn()) | 37:vi.mock(""@tanstack/react-router"", () => ({ | 41:vi.mock(""@tanstack/react-query"", () => ({ | 63:refetch: vi.fn(), | 120:refetch: vi.fn(), | 132:invalidateQueries: vi.fn(), | 136:vi.mock(""@/components/ui/Button"", () => ({ | 152:vi.mock(""@/components/ui/ComboBox"", () => ({ | 157:vi.mock(""@/components/ui/Modal"", () => ({ | 162:vi.mock(""@/components/ui/spinner"", () => ({"	23
apps/ui/src/features/connectors/components/confluence-setup/ConfluenceSetupWizard.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/InstallForgeStep.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/LinkAtlassianStep.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/LinkGitHubStep.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/MergeConfigStep.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/RegisterAtlassianOauthStep.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/SelectSyncTargetStep.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/SetupCompleteStep.stories.tsx		0
apps/ui/src/features/connectors/components/confluence-setup/steps/WaitForInstallStep.stories.tsx		0
